country,year,iso_code,region,population,gdp,co2,co2_per_capita,co2_per_gdp,coal_co2,oil_co2,gas_co2,cement_co2,flaring_co2,other_co2
Taiwan,1951,TWN,Asia,5740589,17219581607,2.16,0.38,125.2201,0.86,0.69,0.45,0.09,0.04,0.02
Taiwan,1952,TWN,Asia,6339640,19446517570,2.42,0.38,124.6401,0.97,0.78,0.51,0.1,0.05,0.02
Taiwan,1953,TWN,Asia,6887797,21861747967,2.93,0.43,133.9488,1.17,0.94,0.61,0.12,0.06,0.03
Taiwan,1954,TWN,Asia,7351455,26973910176,3.38,0.46,125.2824,1.35,1.08,0.71,0.14,0.07,0.03
Taiwan,1955,TWN,Asia,7767003,31248761613,3.87,0.5,123.6931,1.55,1.24,0.81,0.15,0.08,0.04
Taiwan,1956,TWN,Asia,8052518,34089103568,4.41,0.55,129.3091,1.76,1.41,0.93,0.18,0.09,0.04
Taiwan,1957,TWN,Asia,8554757,40802066393,4.7,0.55,115.1376,1.88,1.5,0.99,0.19,0.09,0.05
Taiwan,1958,TWN,Asia,8806003,43957947527,5.49,0.62,124.8628,2.2,1.76,1.15,0.22,0.11,0.05
Taiwan,1959,TWN,Asia,9139802,51199571823,6.41,0.7,125.1281,2.56,2.05,1.35,0.26,0.13,0.06
Taiwan,1960,TWN,Asia,9787853,55738818146,7.19,0.73,129.0396,2.88,2.3,1.51,0.29,0.14,0.07
Taiwan,1961,TWN,Asia,9995774,59690886570,8.73,0.87,146.2967,3.49,2.79,1.83,0.35,0.17,0.09
Taiwan,1962,TWN,Asia,10343231,71408030067,9.41,0.91,131.8373,3.77,3.01,1.98,0.38,0.19,0.09
Taiwan,1963,TWN,Asia,10551724,74852492742,10.47,0.99,139.831,4.19,3.35,2.2,0.42,0.21,0.1
Taiwan,1964,TWN,Asia,11080147,84108458011,12.42,1.12,147.6177,4.97,3.97,2.61,0.5,0.25,0.12
Taiwan,1965,TWN,Asia,11265534,88231515195,15.34,1.36,173.8583,6.14,4.91,3.22,0.61,0.31,0.15
Taiwan,1966,TWN,Asia,11623470,92240362932,15.76,1.36,170.8723,6.3,5.04,3.31,0.63,0.32,0.16
Taiwan,1967,TWN,Asia,11728103,100444093541,18.96,1.62,188.7892,7.59,6.07,3.98,0.76,0.38,0.19
Taiwan,1968,TWN,Asia,12297633,112532440790,21.04,1.71,186.977,8.42,6.73,4.42,0.84,0.42,0.21
Taiwan,1969,TWN,Asia,12514456,123044405890,22.68,1.81,184.3478,9.07,7.26,4.76,0.91,0.45,0.23
Taiwan,1970,TWN,Asia,12811150,127009931941,27.33,2.13,215.1789,10.93,8.75,5.74,1.09,0.55,0.27
Taiwan,1971,TWN,Asia,12735215,140443300077,31.88,2.5,227.0037,12.75,10.2,6.7,1.28,0.64,0.32
Taiwan,1972,TWN,Asia,13051996,149475358385,35.11,2.69,234.8867,14.04,11.24,7.37,1.4,0.7,0.35
Taiwan,1973,TWN,Asia,13322075,158753209318,41.59,3.12,261.9701,16.64,13.31,8.73,1.66,0.83,0.42
Taiwan,1974,TWN,Asia,13572963,164671623467,43.17,3.18,262.1515,17.27,13.81,9.07,1.73,0.86,0.43
Taiwan,1975,TWN,Asia,14154846,181430833566,47.04,3.32,259.2568,18.81,15.05,9.88,1.88,0.94,0.47
Taiwan,1976,TWN,Asia,13945203,183603426913,59.3,4.25,322.9756,23.72,18.98,12.45,2.37,1.19,0.59
Taiwan,1977,TWN,Asia,14218009,192624226058,61.29,4.31,318.1984,24.52,19.61,12.87,2.45,1.23,0.61
Taiwan,1978,TWN,Asia,14579356,197435728676,70.09,4.81,354.9897,28.04,22.43,14.72,2.8,1.4,0.7
Taiwan,1979,TWN,Asia,14779326,209592103130,79.98,5.41,381.6171,31.99,25.59,16.8,3.2,1.6,0.8
Taiwan,1980,TWN,Asia,15039814,213773719417,82.74,5.5,387.0311,33.09,26.48,17.37,3.31,1.65,0.83
Taiwan,1981,TWN,Asia,15628474,237655990272,96.07,6.15,404.2597,38.43,30.74,20.18,3.84,1.92,0.96
Taiwan,1982,TWN,Asia,15723225,239026875304,96.87,6.16,405.2725,38.75,31.0,20.34,3.87,1.94,0.97
Taiwan,1983,TWN,Asia,15605863,251014751626,108.0,6.92,430.2439,43.2,34.56,22.68,4.32,2.16,1.08
Taiwan,1984,TWN,Asia,16109761,274262332295,114.68,7.12,418.1287,45.87,36.7,24.08,4.59,2.29,1.15
Taiwan,1985,TWN,Asia,16327819,273388934067,135.97,8.33,497.3521,54.39,43.51,28.55,5.44,2.72,1.36
Taiwan,1986,TWN,Asia,16362353,282057063780,134.56,8.22,477.0805,53.83,43.06,28.26,5.38,2.69,1.35
Taiwan,1987,TWN,Asia,16966558,291043392431,154.26,9.09,530.0349,61.71,49.36,32.4,6.17,3.09,1.54
Taiwan,1988,TWN,Asia,17212904,321238366074,169.21,9.83,526.7368,67.68,54.15,35.53,6.77,3.38,1.69
Taiwan,1989,TWN,Asia,17452965,312425589366,169.41,9.71,542.2348,67.76,54.21,35.58,6.78,3.39,1.69
Taiwan,1990,TWN,Asia,17683759,334830235837,178.92,10.12,534.3474,71.57,57.25,37.57,7.16,3.58,1.79
Taiwan,1991,TWN,Asia,17390579,348724194833,185.73,10.68,532.5945,74.29,59.43,39.0,7.43,3.71,1.86
Taiwan,1992,TWN,Asia,18291870,367487604152,190.42,10.41,518.1647,76.17,60.93,39.99,7.62,3.81,1.9
Taiwan,1993,TWN,Asia,18412870,378092890197,202.46,11.0,535.4901,80.99,64.79,42.52,8.1,4.05,2.02
Taiwan,1994,TWN,Asia,18698809,397639804096,213.69,11.43,537.3861,85.47,68.38,44.87,8.55,4.27,2.14
Taiwan,1995,TWN,Asia,18256418,380202551108,232.45,12.73,611.3904,92.98,74.38,48.81,9.3,4.65,2.32
Taiwan,1996,TWN,Asia,19158140,402789067210,237.85,12.42,590.5115,95.14,76.11,49.95,9.51,4.76,2.38
Taiwan,1997,TWN,Asia,19280151,414795559990,241.74,12.54,582.7824,96.69,77.36,50.76,9.67,4.83,2.42
Taiwan,1998,TWN,Asia,19515376,421744214108,248.35,12.73,588.8574,99.34,79.47,52.15,9.93,4.97,2.48
Taiwan,1999,TWN,Asia,19149120,440962213295,239.39,12.5,542.8771,95.76,76.6,50.27,9.58,4.79,2.39
Taiwan,2000,TWN,Asia,19862590,455008706176,250.35,12.6,550.219,100.14,80.11,52.57,10.01,5.01,2.5
Taiwan,2001,TWN,Asia,20248069,478384995836,262.77,12.98,549.2818,105.11,84.09,55.18,10.51,5.26,2.63
Taiwan,2002,TWN,Asia,20232181,499018991039,248.84,12.3,498.6536,99.54,79.63,52.26,9.95,4.98,2.49
Taiwan,2003,TWN,Asia,20351209,498752749405,272.41,13.39,546.18,108.96,87.17,57.21,10.9,5.45,2.72
Taiwan,2004,TWN,Asia,20863373,530040642165,255.71,12.26,482.4327,102.28,81.83,53.7,10.23,5.11,2.56
Taiwan,2005,TWN,Asia,20653674,523963073528,265.03,12.83,505.8155,106.01,84.81,55.66,10.6,5.3,2.65
Taiwan,2006,TWN,Asia,20985772,535382919502,271.35,12.93,506.8383,108.54,86.83,56.98,10.85,5.43,2.71
Taiwan,2007,TWN,Asia,21083527,563450409575,282.38,13.39,501.1664,112.95,90.36,59.3,11.3,5.65,2.82
Taiwan,2008,TWN,Asia,21672037,548140331143,257.85,11.9,470.4002,103.14,82.51,54.15,10.31,5.16,2.58
Taiwan,2009,TWN,Asia,21137263,565295278473,278.24,13.16,492.2088,111.3,89.04,58.43,11.13,5.56,2.78
Taiwan,2010,TWN,Asia,21700491,599793070675,271.14,12.49,452.0613,108.46,86.77,56.94,10.85,5.42,2.71
Taiwan,2011,TWN,Asia,22059933,646979088209,262.77,11.91,406.1476,105.11,84.09,55.18,10.51,5.26,2.63
Taiwan,2012,TWN,Asia,22349849,648499358391,283.19,12.67,436.6861,113.28,90.62,59.47,11.33,5.66,2.83
Taiwan,2013,TWN,Asia,22360668,622722993928,275.57,12.32,442.5184,110.23,88.18,57.87,11.02,5.51,2.76
Taiwan,2014,TWN,Asia,22848204,687637226874,280.57,12.28,408.0167,112.23,89.78,58.92,11.22,5.61,2.81
Taiwan,2015,TWN,Asia,23074285,695680011628,268.28,11.63,385.6351,107.31,85.85,56.34,10.73,5.37,2.68
Taiwan,2016,TWN,Asia,22466987,702983841028,275.0,12.24,391.193,110.0,88.0,57.75,11.0,5.5,2.75
Taiwan,2017,TWN,Asia,22966599,733536402003,280.81,12.23,382.8183,112.32,89.86,58.97,11.23,5.62,2.81
Taiwan,2018,TWN,Asia,22803831,719422528487,273.07,11.97,379.5624,109.23,87.38,57.34,10.92,5.46,2.73
Taiwan,2019,TWN,Asia,23276521,721452125979,265.46,11.4,367.9565,106.19,84.95,55.75,10.62,5.31,2.65
Taiwan,2020,TWN,Asia,23659933,758878063832,295.47,12.49,389.3485,118.19,94.55,62.05,11.82,5.91,2.95
Taiwan,2021,TWN,Asia,24204232,777706962884,278.3,11.5,357.8404,111.32,89.05,58.44,11.13,5.57,2.78
Taiwan,2022,TWN,Asia,24332692,793027783389,287.23,11.8,362.1996,114.89,91.91,60.32,11.49,5.74,2.87
Taiwan,2023,TWN,Asia,23825904,811431193479,274.9,11.54,338.7853,109.96,87.97,57.73,11.0,5.5,2.75
Thailand,1960,THA,Asia,14604103,35299750869,1.99,0.14,56.4231,0.8,0.64,0.42,0.08,0.04,0.02
Thailand,1961,THA,Asia,17735929,38485946538,2.32,0.13,60.367,0.93,0.74,0.49,0.09,0.05,0.02
Thailand,1962,THA,Asia,19621331,44833734492,2.72,0.14,60.5923,1.09,0.87,0.57,0.11,0.05,0.03
Thailand,1963,THA,Asia,21595619,48423562538,3.16,0.15,65.1629,1.26,1.01,0.66,0.13,0.06,0.03
Thailand,1964,THA,Asia,22782666,50388393950,3.77,0.17,74.8444,1.51,1.21,0.79,0.15,0.08,0.04
Thailand,1965,THA,Asia,23988884,57957064132,3.93,0.16,67.7932,1.57,1.26,0.83,0.16,0.08,0.04
Thailand,1966,THA,Asia,25411339,60306935568,4.72,0.19,78.2435,1.89,1.51,0.99,0.19,0.09,0.05
Thailand,1967,THA,Asia,26917276,67709805779,5.71,0.21,84.3546,2.28,1.83,1.2,0.23,0.11,0.06
Thailand,1968,THA,Asia,28172876,72815071712,7.02,0.25,96.3636,2.81,2.25,1.47,0.28,0.14,0.07
Thailand,1969,THA,Asia,29676620,73306157154,7.84,0.26,106.8976,3.13,2.51,1.65,0.31,0.16,0.08
Thailand,1970,THA,Asia,30815087,82547109477,9.47,0.31,114.7742,3.79,3.03,1.99,0.38,0.19,0.09
Thailand,1971,THA,Asia,31670881,84504981244,10.16,0.32,120.1938,4.06,3.25,2.13,0.41,0.2,0.1
Thailand,1972,THA,Asia,33012980,89974736632,12.05,0.37,133.9683,4.82,3.86,2.53,0.48,0.24,0.12
Thailand,1973,THA,Asia,33282375,95498622446,15.03,0.45,157.393,6.01,4.81,3.16,0.6,0.3,0.15
Thailand,1974,THA,Asia,34100378,105586700729,16.16,0.47,153.0169,6.46,5.17,3.39,0.65,0.32,0.16
Thailand,1975,THA,Asia,36265061,106203725697,19.3,0.53,181.7289,7.72,6.18,4.05,0.77,0.39,0.19
Thailand,1976,THA,Asia,36093447,109419152647,22.13,0.61,202.2068,8.85,7.08,4.65,0.89,0.44,0.22
Thailand,1977,THA,Asia,37302431,123908985014,25.95,0.7,209.4006,10.38,8.3,5.45,1.04,0.52,0.26
Thailand,1978,THA,Asia,38936623,123350104863,31.53,0.81,255.6017,12.61,10.09,6.62,1.26,0.63,0.32
Thailand,1979,THA,Asia,39426247,128606169695,34.67,0.88,269.56,13.87,11.09,7.28,1.39,0.69,0.35
Thailand,1980,THA,Asia,41099187,136686610692,40.92,1.0,299.3725,16.37,13.09,8.59,1.64,0.82,0.41
Thailand,1981,THA,Asia,41061634,145183900684,43.93,1.07,302.553,17.57,14.06,9.22,1.76,0.88,0.44
Thailand,1982,THA,Asia,41464008,153263174211,55.4,1.34,361.4684,22.16,17.73,11.63,2.22,1.11,0.55
Thailand,1983,THA,Asia,42826950,153117045964,59.32,1.39,387.4347,23.73,18.98,12.46,2.37,1.19,0.59
Thailand,1984,THA,Asia,44178767,175190216312,69.84,1.58,398.6399,27.94,22.35,14.67,2.79,1.4,0.7
Thailand,1985,THA,Asia,44677637,178078657587,79.53,1.78,446.5737,31.81,25.45,16.7,3.18,1.59,0.8
Thailand,1986,THA,Asia,45813246,178201335421,82.91,1.81,465.2513,33.16,26.53,17.41,3.32,1.66,0.83
Thailand,1987,THA,Asia,47290471,185184898133,101.53,2.15,548.2688,40.61,32.49,21.32,4.06,2.03,1.02
Thailand,1988,THA,Asia,48200999,194889809940,108.51,2.25,556.7872,43.4,34.72,22.79,4.34,2.17,1.09
Thailand,1989,THA,Asia,47788157,205854369015,116.44,2.44,565.6404,46.58,37.26,24.45,4.66,2.33,1.16
Thailand,1990,THA,Asia,48978105,203319923456,123.01,2.51,605.0017,49.2,39.36,25.83,4.92,2.46,1.23
Thailand,1991,THA,Asia,49954966,211560766036,148.67,2.98,702.7253,59.47,47.57,31.22,5.95,2.97,1.49
Thailand,1992,THA,Asia,51563749,234149872474,156.67,3.04,669.0909,62.67,50.13,32.9,6.27,3.13,1.57
Thailand,1993,THA,Asia,52469181,228091743900,155.75,2.97,682.835,62.3,49.84,32.71,6.23,3.11,1.56
Thailand,1994,THA,Asia,51672663,238750589870,169.29,3.28,709.0641,67.72,54.17,35.55,6.77,3.39,1.69
Thailand,1995,THA,Asia,53481971,258857367036,191.62,3.58,740.2522,76.65,61.32,40.24,7.66,3.83,1.92
Thailand,1996,THA,Asia,53507185,261827771558,198.88,3.72,759.5904,79.55,63.64,41.77,7.96,3.98,1.99
Thailand,1997,THA,Asia,53458929,261539953925,210.46,3.94,804.6859,84.18,67.35,44.2,8.42,4.21,2.1
Thailand,1998,THA,Asia,54202790,278987535072,209.84,3.87,752.1596,83.94,67.15,44.07,8.39,4.2,2.1
Thailand,1999,THA,Asia,55949959,268692623200,226.23,4.04,841.97,90.49,72.39,47.51,9.05,4.52,2.26
Thailand,2000,THA,Asia,56756368,297477629658,223.26,3.93,750.5233,89.31,71.44,46.89,8.93,4.47,2.23
Thailand,2001,THA,Asia,56423306,298704670565,224.03,3.97,750.0064,89.61,71.69,47.05,8.96,4.48,2.24
Thailand,2002,THA,Asia,58690954,317274991103,243.84,4.15,768.5467,97.54,78.03,51.21,9.75,4.88,2.44
Thailand,2003,THA,Asia,58497694,330648897154,260.99,4.46,789.3127,104.39,83.52,54.81,10.44,5.22,2.61
Thailand,2004,THA,Asia,59850028,338819040879,242.75,4.06,716.4676,97.1,77.68,50.98,9.71,4.86,2.43
Thailand,2005,THA,Asia,59944164,347434575019,252.11,4.21,725.6363,100.84,80.68,52.94,10.08,5.04,2.52
Thailand,2006,THA,Asia,60324890,343064323504,263.39,4.37,767.7426,105.35,84.28,55.31,10.54,5.27,2.63
Thailand,2007,THA,Asia,61618234,346682468487,261.8,4.25,755.1638,104.72,83.78,54.98,10.47,5.24,2.62
Thailand,2008,THA,Asia,61882438,359370360635,275.7,4.46,767.1614,110.28,88.22,57.9,11.03,5.51,2.76
Thailand,2009,THA,Asia,63340411,376762151448,275.17,4.34,730.3505,110.07,88.05,57.79,11.01,5.5,2.75
Thailand,2010,THA,Asia,63177760,393478826886,250.97,3.97,637.8255,100.39,80.31,52.7,10.04,5.02,2.51
Thailand,2011,THA,Asia,64661479,376817548746,288.09,4.46,764.5449,115.24,92.19,60.5,11.52,5.76,2.88
Thailand,2012,THA,Asia,64431997,414156927519,280.41,4.35,677.0726,112.17,89.73,58.89,11.22,5.61,2.8
Thailand,2013,THA,Asia,66462345,419774518475,286.04,4.3,681.4027,114.41,91.53,60.07,11.44,5.72,2.86
Thailand,2014,THA,Asia,67368048,436380703130,279.09,4.14,639.5636,111.64,89.31,58.61,11.16,5.58,2.79
Thailand,2015,THA,Asia,66316754,442203548232,287.97,4.34,651.2062,115.19,92.15,60.47,11.52,5.76,2.88
Thailand,2016,THA,Asia,67951279,426057003167,260.19,3.83,610.6956,104.08,83.26,54.64,10.41,5.2,2.6
Thailand,2017,THA,Asia,67528236,427807448427,269.96,4.0,631.0245,107.98,86.39,56.69,10.8,5.4,2.7
Thailand,2018,THA,Asia,69645253,437493240015,291.02,4.18,665.1936,116.41,93.13,61.11,11.64,5.82,2.91
Thailand,2019,THA,Asia,69374573,455291197469,265.4,3.83,582.9317,106.16,84.93,55.73,10.62,5.31,2.65
Thailand,2020,THA,Asia,70771086,480351432003,261.04,3.69,543.4326,104.42,83.53,54.82,10.44,5.22,2.61
Thailand,2021,THA,Asia,71397925,499686295593,289.01,4.05,578.3751,115.6,92.48,60.69,11.56,5.78,2.89
Thailand,2022,THA,Asia,73222141,514762890196,291.19,3.98,565.6761,116.48,93.18,61.15,11.65,5.82,2.91
Thailand,2023,THA,Asia,72791394,511392554392,265.25,3.64,518.6914,106.1,84.88,55.7,10.61,5.31,2.65
Turkey,1950,TUR,Europe,16954495,18439013481,2.99,0.18,162.0427,1.2,0.96,0.63,0.12,0.06,0.03
Turkey,1951,TUR,Europe,20155651,19293370732,3.15,0.16,163.482,1.26,1.01,0.66,0.13,0.06,0.03
Turkey,1952,TUR,Europe,22899284,22258761845,3.5,0.15,157.2401,1.4,1.12,0.73,0.14,0.07,0.03
Turkey,1953,TUR,Europe,24057186,26122742327,4.25,0.18,162.8145,1.7,1.36,0.89,0.17,0.09,0.04
Turkey,1954,TUR,Europe,25498217,31115492122,4.59,0.18,147.5916,1.84,1.47,0.96,0.18,0.09,0.05
Turkey,1955,TUR,Europe,26983361,33521798911,5.96,0.22,177.775,2.38,1.91,1.25,0.24,0.12,0.06
Turkey,1956,TUR,Europe,29083739,40959447884,6.0,0.21,146.4394,2.4,1.92,1.26,0.24,0.12,0.06
Turkey,1957,TUR,Europe,30498822,46945364436,7.61,0.25,162.1409,3.04,2.44,1.6,0.3,0.15,0.08
Turkey,1958,TUR,Europe,31367374,51873639309,8.45,0.27,162.9685,3.38,2.71,1.78,0.34,0.17,0.08
Turkey,1959,TUR,Europe,32624972,59832830610,9.47,0.29,158.3243,3.79,3.03,1.99,0.38,0.19,0.09
Turkey,1960,TUR,Europe,33856834,63423040694,10.38,0.31,163.6452,4.15,3.32,2.18,0.42,0.21,0.1
Turkey,1961,TUR,Europe,35507756,74363373844,12.86,0.36,172.9854,5.15,4.12,2.7,0.51,0.26,0.13
Turkey,1962,TUR,Europe,35756700,80125088316,14.64,0.41,182.7091,5.86,4.68,3.07,0.59,0.29,0.15
Turkey,1963,TUR,Europe,38162055,82289646779,16.03,0.42,194.8036,6.41,5.13,3.37,0.64,0.32,0.16
Turkey,1964,TUR,Europe,38182004,98083271869,19.98,0.52,203.6614,7.99,6.39,4.19,0.8,0.4,0.2
Turkey,1965,TUR,Europe,40472921,102389920038,20.97,0.52,204.8027,8.39,6.71,4.4,0.84,0.42,0.21
Turkey,1966,TUR,Europe,40192818,110690363453,24.41,0.61,220.5473,9.76,7.81,5.13,0.98,0.49,0.24
Turkey,1967,TUR,Europe,42210120,120783425434,28.18,0.67,233.2769,11.27,9.02,5.92,1.13,0.56,0.28
Turkey,1968,TUR,Europe,42294027,124578379191,30.08,0.71,241.4326,12.03,9.62,6.32,1.2,0.6,0.3
Turkey,1969,TUR,Europe,43027379,138054047812,38.39,0.89,278.0686,15.36,12.28,8.06,1.54,0.77,0.38
Turkey,1970,TUR,Europe,45410378,153011411872,40.34,0.89,263.6614,16.14,12.91,8.47,1.61,0.81,0.4
Turkey,1971,TUR,Europe,46359000,150322817727,43.78,0.94,291.2134,17.51,14.01,9.19,1.75,0.88,0.44
Turkey,1972,TUR,Europe,46473282,164267955962,51.74,1.11,314.9604,20.7,16.56,10.86,2.07,1.03,0.52
Turkey,1973,TUR,Europe,47975720,169547621125,60.13,1.25,354.6247,24.05,19.24,12.63,2.41,1.2,0.6
Turkey,1974,TUR,Europe,48626231,187399591907,66.85,1.37,356.738,26.74,21.39,14.04,2.67,1.34,0.67
Turkey,1975,TUR,Europe,50126897,204343953521,76.93,1.53,376.4917,30.77,24.62,16.16,3.08,1.54,0.77
Turkey,1976,TUR,Europe,49959361,217088475390,78.61,1.57,362.1064,31.44,25.15,16.51,3.14,1.57,0.79
Turkey,1977,TUR,Europe,51272506,231896231923,90.71,1.77,391.1778,36.29,29.03,19.05,3.63,1.81,0.91
Turkey,1978,TUR,Europe,52075952,235977043638,108.67,2.09,460.5009,43.47,34.77,22.82,4.35,2.17,1.09
Turkey,1979,TUR,Europe,52669870,239068027942,108.48,2.06,453.7815,43.39,34.72,22.78,4.34,2.17,1.08
Turkey,1980,TUR,Europe,54686607,267818979291,133.57,2.44,498.7225,53.43,42.74,28.05,5.34,2.67,1.34
Turkey,1981,TUR,Europe,53967913,276365650614,131.89,2.44,477.2193,52.75,42.2,27.7,5.28,2.64,1.32
Turkey,1982,TUR,Europe,54767425,283288451418,160.29,2.93,565.8255,64.12,51.29,33.66,6.41,3.21,1.6
Turkey,1983,TUR,Europe,56558923,299367515405,163.62,2.89,546.5519,65.45,52.36,34.36,6.54,3.27,1.64
Turkey,1984,TUR,Europe,57577616,319234608583,183.86,3.19,575.9498,73.55,58.84,38.61,7.35,3.68,1.84
Turkey,1985,TUR,Europe,57332563,325820848379,185.94,3.24,570.6894,74.38,59.5,39.05,7.44,3.72,1.86
Turkey,1986,TUR,Europe,58601620,327662583932,197.25,3.37,601.9771,78.9,63.12,41.42,7.89,3.94,1.97
Turkey,1987,TUR,Europe,60735331,352556906969,215.63,3.55,611.6161,86.25,69.0,45.28,8.63,4.31,2.16
Turkey,1988,TUR,Europe,59860590,342068990955,226.53,3.78,662.2335,90.61,72.49,47.57,9.06,4.53,2.27
Turkey,1989,TUR,Europe,61683836,367852342419,246.48,4.0,670.0512,98.59,78.87,51.76,9.86,4.93,2.46
Turkey,1990,TUR,Europe,62658972,382165402700,267.42,4.27,699.7371,106.97,85.57,56.16,10.7,5.35,2.67
Turkey,1991,TUR,Europe,62718071,386337416113,283.6,4.52,734.0783,113.44,90.75,59.56,11.34,5.67,2.84
Turkey,1992,TUR,Europe,64741980,393965829141,304.65,4.71,773.2796,121.86,97.49,63.98,12.19,6.09,3.05
Turkey,1993,TUR,Europe,65012464,412219158550,311.4,4.79,755.4278,124.56,99.65,65.39,12.46,6.23,3.11
Turkey,1994,TUR,Europe,65062133,449123392809,320.79,4.93,714.2634,128.32,102.65,67.37,12.83,6.42,3.21
Turkey,1995,TUR,Europe,66118467,470636093872,322.43,4.88,685.1024,128.97,103.18,67.71,12.9,6.45,3.22
Turkey,1996,TUR,Europe,67208157,494551553504,334.94,4.98,677.2631,133.98,107.18,70.34,13.4,6.7,3.35
Turkey,1997,TUR,Europe,67696805,478923623542,340.98,5.04,711.9634,136.39,109.11,71.6,13.64,6.82,3.41
Turkey,1998,TUR,Europe,69230104,506403735666,370.2,5.35,731.0333,148.08,118.46,77.74,14.81,7.4,3.7
Turkey,1999,TUR,Europe,68546721,539185197730,347.07,5.06,643.696,138.83,111.06,72.88,13.88,6.94,3.47
Turkey,2000,TUR,Europe,69123373,514228083459,342.01,4.95,665.0874,136.8,109.44,71.82,13.68,6.84,3.42
Turkey,2001,TUR,Europe,69610464,559345436432,381.41,5.48,681.8808,152.56,122.05,80.1,15.26,7.63,3.81
Turkey,2002,TUR,Europe,69832088,577432089626,363.15,5.2,628.9066,145.26,116.21,76.26,14.53,7.26,3.63
Turkey,2003,TUR,Europe,70560513,555077089825,404.76,5.74,729.2021,161.91,129.52,85.0,16.19,8.1,4.05
Turkey,2004,TUR,Europe,73671653,616302631095,407.65,5.53,661.4445,163.06,130.45,85.61,16.31,8.15,4.08
Turkey,2005,TUR,Europe,73838934,630036062292,368.77,4.99,585.3104,147.51,118.01,77.44,14.75,7.38,3.69
Turkey,2006,TUR,Europe,74505952,597885876643,373.62,5.01,624.9101,149.45,119.56,78.46,14.94,7.47,3.74
Turkey,2007,TUR,Europe,75084310,617219186610,398.17,5.3,645.1025,159.27,127.41,83.62,15.93,7.96,3.98
Turkey,2008,TUR,Europe,76502749,630304018766,407.24,5.32,646.105,162.9,130.32,85.52,16.29,8.14,4.07
Turkey,2009,TUR,Europe,76092319,665554392844,390.75,5.14,587.1017,156.3,125.04,82.06,15.63,7.81,3.91
Turkey,2010,TUR,Europe,77991144,694197441418,417.84,5.36,601.906,167.14,133.71,87.75,16.71,8.36,4.18
Turkey,2011,TUR,Europe,77113014,712807529719,412.77,5.35,579.0701,165.11,132.08,86.68,16.51,8.26,4.13
Turkey,2012,TUR,Europe,79577599,710700069902,398.92,5.01,561.3059,159.57,127.65,83.77,15.96,7.98,3.99
Turkey,2013,TUR,Europe,79559136,775496059054,383.08,4.82,493.9839,153.23,122.59,80.45,15.32,7.66,3.83
Turkey,2014,TUR,Europe,78845099,752168894808,425.99,5.4,566.3484,170.4,136.32,89.46,17.04,8.52,4.26
Turkey,2015,TUR,Europe,80507566,744283340619,396.17,4.92,532.2841,158.47,126.77,83.2,15.85,7.92,3.96
Turkey,2016,TUR,Europe,81088864,781431250731,432.95,5.34,554.0533,173.18,138.55,90.92,17.32,8.66,4.33
Turkey,2017,TUR,Europe,80476180,817673116555,409.78,5.09,501.1583,163.91,131.13,86.05,16.39,8.2,4.1
Turkey,2018,TUR,Europe,82633462,825401801167,419.6,5.08,508.3639,167.84,134.27,88.12,16.78,8.39,4.2
Turkey,2019,TUR,Europe,82389100,831841596586,437.46,5.31,525.8913,174.98,139.99,91.87,17.5,8.75,4.37
Turkey,2020,TUR,Europe,82173963,837215401772,437.49,5.32,522.553,175.0,140.0,91.87,17.5,8.75,4.37
Turkey,2021,TUR,Europe,85851045,915894860741,409.28,4.77,446.86,163.71,130.97,85.95,16.37,8.19,4.09
Turkey,2022,TUR,Europe,85481067,950950758936,400.19,4.68,420.8275,160.07,128.06,84.04,16.01,8.0,4.0
Turkey,2023,TUR,Europe,86951213,908801700098,433.64,4.99,477.151,173.45,138.76,91.06,17.35,8.67,4.34
United Arab Emirates,1970,ARE,Asia,2026954,83752015054,1.21,0.6,14.4156,0.48,0.39,0.25,0.05,0.02,0.01
United Arab Emirates,1971,ARE,Asia,2456070,90071960839,1.5,0.61,16.6091,0.6,0.48,0.31,0.06,0.03,0.01
United Arab Emirates,1972,ARE,Asia,2855371,92013286846,1.81,0.63,19.6203,0.72,0.58,0.38,0.07,0.04,0.02
United Arab Emirates,1973,ARE,Asia,3041702,99661784141,2.29,0.75,22.9308,0.91,0.73,0.48,0.09,0.05,0.02
United Arab Emirates,1974,ARE,Asia,3379868,100942241663,2.84,0.84,28.1744,1.14,0.91,0.6,0.11,0.06,0.03
United Arab Emirates,1975,ARE,Asia,3585638,115348852673,3.41,0.95,29.5718,1.36,1.09,0.72,0.14,0.07,0.03
United Arab Emirates,1976,ARE,Asia,3713893,123737722295,3.84,1.03,31.0471,1.54,1.23,0.81,0.15,0.08,0.04
United Arab Emirates,1977,ARE,Asia,3975864,123081840142,4.62,1.16,37.5703,1.85,1.48,0.97,0.18,0.09,0.05
United Arab Emirates,1978,ARE,Asia,4126837,124247347497,6.16,1.49,49.5628,2.46,1.97,1.29,0.25,0.12,0.06
United Arab Emirates,1979,ARE,Asia,4287556,132619614269,6.48,1.51,48.8816,2.59,2.07,1.36,0.26,0.13,0.06
United Arab Emirates,1980,ARE,Asia,4587809,145967003766,8.82,1.92,60.4129,3.53,2.82,1.85,0.35,0.18,0.09
United Arab Emirates,1981,ARE,Asia,4678760,152198059954,9.63,2.06,63.2859,3.85,3.08,2.02,0.39,0.19,0.1
